"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.400467208E0,2.073618397E-2,8.315639570E-3,-1.298861112E-3
3.410516208E0,1.254643127E-2,7.016549818E-3,-5.148726515E-3
3.420565208E0,1.160227228E-2,9.630290791E-3,-1.564559527E-3
3.430614208E0,8.383575827E-3,8.969826624E-3,-2.884422196E-3
3.440663208E0,1.311343722E-2,6.335128564E-3,-6.254480686E-4
3.450712208E0,1.097625121E-2,7.759653497E-3,-2.536706161E-4
3.460762208E0,1.274526305E-2,6.673752330E-3,3.402969334E-3
3.470811208E0,1.487392746E-2,1.208944945E-3,3.209623974E-3
3.480860208E0,1.930624619E-2,-1.436024788E-3,1.891791355E-3
3.490909208E0,2.608825080E-2,2.074021380E-3,4.461742006E-3
3.500958208E0,2.754712105E-2,9.041208774E-3,1.673416980E-2
3.511007208E0,3.236424923E-2,2.161346003E-2,1.809131727E-2
3.521057208E0,6.850124896E-2,6.025529280E-2,4.021133110E-2
3.531106208E0,1.750929505E-1,1.625475734E-1,1.176493987E-1
3.541155208E0,3.305943012E-1,2.989460230E-1,1.920400858E-1
3.551204208E0,4.197851717E-1,4.304158986E-1,2.361026257E-1
3.561253208E0,3.369710147E-1,5.454356074E-1,2.360787243E-1
3.571302208E0,3.121506274E-1,4.951777160E-1,1.464156955E-1
3.581352208E0,4.980657995E-1,3.163646162E-1,6.299658678E-3
3.591401208E0,7.811806202E-1,9.870339930E-2,-9.749065340E-2
3.601450208E0,1.345976472E0,-3.753742278E-1,-5.336861592E-3
3.611499208E0,2.121507645E0,-7.422587872E-1,3.137447238E-1
3.621548208E0,2.803276300E0,-8.549263477E-1,7.797660828E-1
3.631597208E0,3.331932306E0,-7.187517285E-1,1.142335176E0
3.641647208E0,3.564279318E0,-5.048388839E-1,1.253289580E0
3.651696208E0,3.564437389E0,-2.479346544E-1,1.164136887E0
3.661745208E0,3.480144024E0,4.001105204E-3,1.021796703E0
3.671794208E0,3.370300770E0,6.846025586E-2,9.243972301E-1
3.681843208E0,3.366933346E0,-3.195535019E-2,8.641568422E-1
3.691892208E0,3.437060356E0,-2.221130431E-1,8.192516565E-1
3.701942208E0,3.578828096E0,-4.643853009E-1,7.818943858E-1
3.711991208E0,3.776423454E0,-7.038937211E-1,7.456942797E-1
3.722040208E0,3.955780029E0,-8.895738125E-1,7.253139019E-1
3.732089208E0,4.052930355E0,-9.572433829E-1,6.853289008E-1
3.742138500E0,4.053796768E0,-9.848271608E-1,6.206277609E-1
3.752188500E0,3.988432169E0,-9.317538142E-1,5.372241735E-1
3.762237500E0,3.873003960E0,-8.604063988E-1,4.741284549E-1
3.772286500E0,3.714298725E0,-7.722887993E-1,4.399462640E-1
3.782335500E0,3.550751686E0,-7.291473150E-1,4.042168856E-1
3.792384500E0,3.421815634E0,-7.204436064E-1,3.615684807E-1
3.802433500E0,3.317137718E0,-8.097552657E-1,3.398211598E-1
3.812482500E0,3.253374577E0,-9.909858108E-1,3.176828325E-1
