"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.731374083E0,-2.373224640E1,-1.307192230E1,-4.224787903E1
3.741423083E0,-2.415836334E1,-1.333577728E1,-4.172224426E1
3.751473083E0,-2.458568573E1,-1.348086548E1,-4.154211044E1
3.761522083E0,-2.502834320E1,-1.372406387E1,-4.130644989E1
3.771572083E0,-2.549178314E1,-1.408288193E1,-4.106761551E1
3.781622083E0,-2.597428131E1,-1.447479248E1,-4.077362823E1
3.791671083E0,-2.619188690E1,-1.480671692E1,-4.067091751E1
3.801721083E0,-2.663182831E1,-1.508806610E1,-4.028561401E1
3.811771083E0,-2.723610687E1,-1.541411209E1,-3.954557800E1
3.821820083E0,-2.820087433E1,-1.581506348E1,-3.892586899E1
3.831870083E0,-2.921466827E1,-1.618529129E1,-3.821452332E1
3.841920083E0,-3.037712860E1,-1.665188217E1,-3.717715836E1
3.851969083E0,-3.154128265E1,-1.714316940E1,-3.602283478E1
3.862019083E0,-3.274857330E1,-1.746946335E1,-3.507249832E1
3.872068083E0,-3.378527069E1,-1.787044144E1,-3.405641556E1
3.882118083E0,-3.482260895E1,-1.826368713E1,-3.289136124E1
3.892168083E0,-3.549030304E1,-1.865156555E1,-3.192761040E1
3.902217083E0,-3.632891083E1,-1.908478928E1,-3.099657822E1
3.912267083E0,-3.690004730E1,-1.936595535E1,-3.028159714E1
3.922317083E0,-3.739997101E1,-1.970204544E1,-2.944591904E1
3.932366083E0,-3.803466034E1,-2.007377625E1,-2.848031807E1
3.942416083E0,-3.875359344E1,-2.047123718E1,-2.757435608E1
